ID,Produto,Categoria,Preço,Quantidade,Data
ecc52ac0-04c8-400b-8497-de2563feb4fb,Notebook Dell,Laptops,4177,11,12/09/2023
39549c93-5127-4116-915b-943073933189,Caixa de Som JBL,Áudio,1807,18,26/06/2023
13b57d0a-ed9b-43cf-aa12-7d8531012bc2,Notebook Dell,Laptops,4540,15,29/06/2023
578d0d89-e9de-4ed4-8d34-f2edbef54b77,Fone de Ouvido JBL,Áudio,367,2,18/10/2023
64404a7c-c592-46a3-bd58-7efff1b8edba,Fone de Ouvido JBL,Áudio,338,12,06/11/2023
cabbbc99-19b5-49ad-b4bd-63b9d2ecc0f7,Câmera Canon,Fotografia,8284,16,24/11/2023
a79e0bf8-c0c7-4d94-b3fe-9b3833fbf6db,Câmera Sony,Fotografia,6540,12,12/02/2023
3eb0fb94-21ea-4150-a1c2-d5a27f52849e,Smart TV LG 4K 55'',Eletrônicos,2670,8,22/01/2023
00160aa3-0721-4435-92e5-9780d365371b,iPhone 14 Pro,Smartphones,7475,13,05/11/2023
176dcc66-7cab-4160-ad8e-83c7ff1a7398,Fone de Ouvido JBL,Áudio,382,5,11/10/2023
00fb69af-1b9d-4c5a-ac16-cf6806071f61,Notebook Dell,Laptops,4628,4,21/11/2023
dd0fbce3-7d67-4dda-8fa8-9d940525cffb,Mouse Razer,Acessórios,428,7,03/05/2023
e89a373b-12ad-4bfb-815b-fe392214e4b0,Caixa de Som JBL,Áudio,1568,20,12/03/2023
24960965-d754-42e3-b6db-c2ead5e0fce6,iPhone 14 Pro,Smartphones,7097,9,28/05/2023
533b72ce-8d11-4101-adb6-1ba1819ebe32,Teclado Mecânico Razer,Acessórios,634,16,22/10/2023
bd689866-c810-4f0d-9862-b0f2c6a27dde,Smart TV LG 4K 55'',Eletrônicos,2735,3,12/04/2023
4b8e075d-8ea8-48c5-b7af-22e4bc7cd913,Câmera Canon,Fotografia,8192,3,13/07/2023
1d3d07f2-d6cb-402c-9b40-aaa4c5692234,Samsung Galaxy S23,Smartphones,4171,8,16/07/2023
70e90d27-3c2c-47db-812a-82ac9912dff6,Smart TV LG 4K 55'',Eletrônicos,2953,15,14/01/2023
46716c58-62b5-4548-9785-35ed73b31e98,Fone de Ouvido JBL,Áudio,335,17,11/12/2023
d9f3a599-a4a8-43ac-9448-3868996beb2f,Samsung Galaxy S23,Smartphones,4437,17,16/08/2023
daf2bba6-898b-4e79-95a3-388de086c95c,MacBook Air,Laptops,10398,17,24/12/2023
ebaaec58-f616-4285-978d-78e9fed87acf,Samsung Galaxy S23,Smartphones,4276,7,08/03/2023
05315536-b53b-4016-92c2-c70f19bcc327,Samsung Galaxy S23,Smartphones,4478,6,27/09/2023
537de788-5c04-495c-9ca3-f3a65a6f53d8,Smart TV LG 4K 55'',Eletrônicos,2873,17,11/07/2023
f3619d68-2a62-4090-a52d-f06b14cbf2c7,Caixa de Som JBL,Áudio,1626,16,25/05/2023
8e78128f-858b-4c65-906f-d823fb35f324,Teclado Mecânico Razer,Acessórios,658,11,20/06/2023
363f2b8a-c9ab-4b02-9153-34453cbfc23c,Fone de Ouvido JBL,Áudio,335,6,19/07/2023
e33a3815-f040-48b7-9f3c-c9f1ec450a74,Smart TV LG 4K 55'',Eletrônicos,2592,6,17/09/2023
dfb1f4e6-f581-4d46-b843-5f52522a748d,Caixa de Som JBL,Áudio,1953,20,02/06/2023
62f89416-9e12-4722-a01d-3a127627f994,Teclado Mecânico Razer,Acessórios,588,15,21/06/2023
4c660ae8-f6e9-4027-84a6-76d59093910a,Notebook Dell,Laptops,4766,19,13/05/2023
fae9cc39-39ba-4e54-89c6-edad7554d6e7,Samsung Galaxy S23,Smartphones,4399,20,03/02/2023
99f27857-df33-41b5-95c1-eeeedea7f604,Fone de Ouvido JBL,Áudio,314,13,09/04/2023
b8be1aa0-5609-49a6-8fdd-70fafc94e4d7,Mouse Razer,Acessórios,456,9,19/11/2023
a080904c-ac50-437f-aa9b-591800bab4f2,iPhone 14 Pro,Smartphones,7002,10,23/12/2023
ae34655a-b036-4a4d-903f-1574cb51284d,Mouse Razer,Acessórios,470,15,03/12/2023
5572fec1-b7dd-4793-be6d-7f4f01ce08a7,Smart TV LG 4K 55'',Eletrônicos,2712,13,31/08/2023
535bc442-3769-40f5-8bdd-b1a2e9c80b9a,Câmera Canon,Fotografia,8781,19,20/03/2023
9309ae7d-3375-4753-a6d6-d12bb4e3a179,MacBook Air,Laptops,10895,6,10/12/2023
81dacbeb-4dca-4a04-b2ac-a093a786d786,Smart TV LG 4K 55'',Eletrônicos,2663,6,07/04/2023
ab81b937-80fb-4532-89da-c3de0c2268bd,Caixa de Som JBL,Áudio,1931,4,31/01/2023
36c65671-aa18-4d16-8daa-88d0835b69a2,Câmera Canon,Fotografia,8124,15,20/04/2023
cbfeba31-df33-4890-993e-e34db0c2af32,iPhone 14 Pro,Smartphones,7823,11,01/06/2023
e296bfe7-0a9e-40d8-b376-7ceeb29b597d,Mouse Razer,Acessórios,498,17,01/08/2023
bf0b5795-3a2f-4b42-83f5-18a5de0978ed,Notebook Dell,Laptops,4845,4,13/01/2023
f67945ae-a38e-4ede-9534-443aedf94f90,Teclado Mecânico Razer,Acessórios,568,2,04/05/2023
cfe84ade-f90d-4698-a530-785154e34d3f,Caixa de Som JBL,Áudio,1523,13,14/05/2023
e28361cf-bf9d-4762-840b-b0baee0bb12d,MacBook Air,Laptops,10104,1,06/12/2023
df8e6b83-df48-426a-8656-8b432100d9d5,Fone de Ouvido JBL,Áudio,379,16,15/11/2023
ac72e72e-b490-4e0d-9a09-0d781bb1e564,Mouse Razer,Acessórios,489,3,05/02/2023
25fc4d1e-31a6-4f52-9323-2d3da30777cb,Caixa de Som JBL,Áudio,1512,10,17/04/2023
26f1f6a4-e286-43c4-ada0-919370dfc441,MacBook Air,Laptops,11502,4,30/10/2023
f962b10e-1d09-474a-93be-d7049b33a18b,Câmera Sony,Fotografia,6236,10,23/02/2023
725c0067-4414-4904-870f-7d4462100d57,Mouse Razer,Acessórios,460,4,17/04/2023
e28e112e-0005-4c83-b777-15f69de3480f,Fone de Ouvido JBL,Áudio,344,19,08/11/2023
21d63960-e465-4114-8583-ec177cde6372,Caixa de Som JBL,Áudio,1731,3,13/09/2023
7f8f22b3-8e4b-4bde-ac63-f6768dd9876a,Fone de Ouvido JBL,Áudio,324,1,09/02/2023
f6a65a1e-24ba-4cf9-a162-61af8163b010,Samsung Galaxy S23,Smartphones,4028,3,06/05/2023
1e6669f3-2ac6-4c99-bd72-224480fe785b,Mouse Razer,Acessórios,491,9,12/11/2023
b62d3437-bc7d-4d95-9c1e-512c301414b8,Caixa de Som JBL,Áudio,1912,5,09/05/2023
7a30d51b-88e2-4f4f-b191-b185c778c2bb,Teclado Mecânico Razer,Acessórios,556,19,03/06/2023
2c3f893f-14a9-4c16-9510-d574c272c144,Fone de Ouvido JBL,Áudio,319,1,01/09/2023
6618707a-9fee-4961-925a-3267d00b71af,MacBook Air,Laptops,10295,9,24/07/2023
152dfcd6-d49d-4527-9c57-690708aadf4f,Caixa de Som JBL,Áudio,1806,2,10/12/2023
239b0ea7-04ec-4074-bb7e-d20ea4f030d1,Caixa de Som JBL,Áudio,1821,19,10/08/2023
ce87254b-6f7e-4249-bfbf-8c6fde286f9e,Smart TV LG 4K 55'',Eletrônicos,2975,13,03/03/2023
fe003820-f86e-428f-880c-2e937d03c52b,Mouse Razer,Acessórios,496,13,15/06/2023
da42609d-9b78-4fa8-8b95-9a3ea790a41b,Mouse Razer,Acessórios,402,7,06/05/2023
0df7b063-519b-4a8e-ae15-a26051e3162f,Notebook Dell,Laptops,4002,6,02/07/2023
84cec91b-b254-4310-a98b-882dc6f871c5,Fone de Ouvido JBL,Áudio,305,20,15/09/2023
04e72f62-92b0-441f-bf6f-c43977f502aa,MacBook Air,Laptops,11080,10,05/02/2023
7f226f15-8a36-4a28-b9b3-7ca5654ef305,Câmera Sony,Fotografia,6431,5,17/10/2023
15f2ce42-d8f9-4918-be8c-4ccd071735b3,Mouse Razer,Acessórios,404,9,26/04/2023
3bdcc91d-fc3f-475f-b3c5-3c9852abdf88,Notebook Dell,Laptops,4408,16,17/03/2023
96794102-99ec-4312-a020-1eca0247fb8c,Smart TV LG 4K 55'',Eletrônicos,2916,5,20/06/2023
41d8cdc8-bd01-4580-91af-78ef7e48928a,Caixa de Som JBL,Áudio,1927,14,24/09/2023
d6300cf5-4d5f-4076-8c2d-3c14e6f3ae9b,Smart TV LG 4K 55'',Eletrônicos,2525,12,08/03/2023
57490ad7-1197-4982-b3a0-b953320e9b27,Teclado Mecânico Razer,Acessórios,673,6,25/02/2023
346fe712-9dac-48b4-98c0-9951263ecaf3,Câmera Sony,Fotografia,6188,18,06/08/2023
90c54e4a-c170-4cb2-9822-bc1278bc12fe,iPhone 14 Pro,Smartphones,7260,17,22/08/2023
fe4c9ee7-df21-4407-86c0-851e31a41ee7,Câmera Canon,Fotografia,8819,15,12/12/2023
0b8ef2dc-b6eb-496c-9dec-9171fae597c9,iPhone 14 Pro,Smartphones,7700,16,18/05/2023
9d8ed474-d1ed-4070-b8f7-49016c3f8877,Smart TV LG 4K 55'',Eletrônicos,2579,6,30/11/2023
1a2dab52-fd72-4658-8407-7802b87a912f,Fone de Ouvido JBL,Áudio,333,20,06/05/2023
150727d4-47c8-4317-aefc-fcb11bfc469c,MacBook Air,Laptops,11968,2,24/03/2023
0bbd1822-feeb-41ed-8e9e-388dd2b5ada4,Teclado Mecânico Razer,Acessórios,563,5,14/02/2023
aa228a54-52ba-4bb5-b13d-9bae5d01988f,Samsung Galaxy S23,Smartphones,4071,3,02/07/2023
08bd5a23-c63d-460c-a875-cfa6ace49e4b,Caixa de Som JBL,Áudio,1794,3,28/06/2023
7b537094-f8f0-42f3-a2c0-9ed3dfc40d91,Notebook Dell,Laptops,4303,8,12/09/2023
39e40178-e914-4c4e-9414-58fa30e10b0c,iPhone 14 Pro,Smartphones,7129,7,12/03/2023
baefa530-8c98-47ed-a49a-b6987d4e3111,MacBook Air,Laptops,10169,19,03/01/2023
ff5b911f-2df3-4774-9b3e-22311801b32c,MacBook Air,Laptops,10464,17,24/10/2023
a52c59f3-b055-4ae5-884c-e02bda48dbdb,Teclado Mecânico Razer,Acessórios,636,12,16/11/2023
12359310-ebb3-4faf-a90e-67c388ab613e,MacBook Air,Laptops,11044,14,24/06/2023
22eb60d0-d27a-4cd6-83b2-934a7cbb08f9,Teclado Mecânico Razer,Acessórios,580,1,27/05/2023
aec0f445-269b-489c-92c8-57a06c38ddc7,Câmera Sony,Fotografia,6304,12,23/07/2023
8579b382-c5c6-4621-a970-dff27d067965,Fone de Ouvido JBL,Áudio,316,8,02/01/2023
075433ad-779c-422a-8fe1-c82e27a822fc,Mouse Razer,Acessórios,425,8,01/10/2023
e6827c3e-86a6-4464-9ab2-de5a51cff6a6,iPhone 14 Pro,Smartphones,7087,1,23/10/2023
f5ed2602-9f18-415f-bd66-5c900e0422dd,Mouse Razer,Acessórios,409,16,24/07/2023
c49128f9-de2c-4f0c-b33e-2f21c788406d,iPhone 14 Pro,Smartphones,7582,1,02/10/2023
316da25c-ebf1-4053-818f-829e90cb571d,Samsung Galaxy S23,Smartphones,4070,13,18/05/2023
dba1e9d8-5aa9-4fa2-8525-08494fbad189,iPhone 14 Pro,Smartphones,7394,9,15/02/2023
9f815e5d-b900-4fde-acd0-e57fb280ed40,Fone de Ouvido JBL,Áudio,308,17,13/05/2023
ec23bdcf-4933-4c95-8156-72c50ac5fb61,iPhone 14 Pro,Smartphones,7034,4,31/07/2023
c4686fd5-6b70-44f2-bf1f-b0d632c510b7,MacBook Air,Laptops,11555,10,07/07/2023
9244763f-80c3-466a-88be-2567cdb9a33d,Samsung Galaxy S23,Smartphones,4163,5,26/09/2023
1e3aa408-fb21-4c2d-86aa-114ce30cae37,iPhone 14 Pro,Smartphones,7550,18,22/11/2023
ab821c5e-4963-4956-83e5-1ff140b38cbd,Notebook Dell,Laptops,4402,4,01/03/2023
108e4a93-eb3d-422c-8cf4-cd7e3149599a,MacBook Air,Laptops,10963,1,20/09/2023
8315ddd6-23d7-4aec-9f68-610d17d1b4f7,MacBook Air,Laptops,10217,18,15/07/2023
6f84a2d9-cb97-459d-94c4-4cd2dfe0c68e,Teclado Mecânico Razer,Acessórios,517,15,13/06/2023
e41b41d1-c69f-4d14-886d-3ef2212ad988,iPhone 14 Pro,Smartphones,7876,15,05/12/2023
acbca9cd-bb8c-4bc4-b6b6-15a69ab7953a,MacBook Air,Laptops,10429,7,23/07/2023
3f0e9b85-6e77-41f7-a76e-309cbf7bc723,Mouse Razer,Acessórios,493,5,14/07/2023
b61b9461-2047-4209-8d56-52763266ff3f,Teclado Mecânico Razer,Acessórios,629,1,13/11/2023
d8edc477-9380-4c10-8548-6d459a95a07e,MacBook Air,Laptops,11705,6,07/10/2023
3f8dc719-e4ac-4a2a-97a6-83cd3655eab8,Smart TV LG 4K 55'',Eletrônicos,2578,4,24/03/2023
a197de30-1ac7-44fa-adf6-9c3a160d9667,Câmera Sony,Fotografia,6117,6,21/06/2023
e8f044b7-c315-4d7a-8e9e-2f78d5fc0d82,Smart TV LG 4K 55'',Eletrônicos,2792,12,15/11/2023
5e1590e6-35eb-4b5a-95a1-9d7c17bf39d2,Notebook Dell,Laptops,4554,18,07/10/2023
d3c67813-1387-4b39-82f6-acba2d0dffee,Notebook Dell,Laptops,4826,18,01/01/2023
0f874c72-ede3-49b1-a49e-8cf5aadc243b,iPhone 14 Pro,Smartphones,7494,15,02/10/2023
75e6c163-be49-44a6-8394-8751b5daafcf,Caixa de Som JBL,Áudio,1558,15,13/10/2023
d6fe878b-6f7a-481a-9791-02bd63f48aec,Caixa de Som JBL,Áudio,1820,7,20/11/2023
1d838e2b-a542-4a5a-9075-982e4b2e5f95,Câmera Canon,Fotografia,8207,20,27/03/2023
3c1fde7c-8858-4527-b4cd-0e224d2c26d5,Smart TV LG 4K 55'',Eletrônicos,2770,20,10/12/2023
219f70ac-adb2-4d8c-b0c1-dcf33a35944e,Teclado Mecânico Razer,Acessórios,602,13,11/04/2023
f225abad-02a6-4103-bb39-d6307ecb8666,Câmera Sony,Fotografia,6249,2,02/09/2023
ff3e7718-63f9-4a86-ab59-da04d1e0f6f2,Notebook Dell,Laptops,4452,19,26/06/2023
068f6f64-e850-4a34-8f5d-bbdaf8062ecb,Samsung Galaxy S23,Smartphones,4099,8,10/04/2023
2ce4f0e3-f3a4-43f1-8b29-b079ed589bd8,Teclado Mecânico Razer,Acessórios,556,5,11/06/2023
4d205ae8-4194-443f-8d18-c9ecd873dbc4,Teclado Mecânico Razer,Acessórios,682,6,10/06/2023
74b07785-cf13-4470-a99e-4e9279a4af7f,Samsung Galaxy S23,Smartphones,4219,3,13/09/2023
965cc4ac-6c9e-4fd2-98ef-29118f3fc1ce,MacBook Air,Laptops,10518,2,04/06/2023
753810ae-a054-45fb-b9ab-fe6fe2b1820b,Notebook Dell,Laptops,4498,6,09/12/2023
bc44a38d-31f6-4175-97ce-c20f3edab439,Mouse Razer,Acessórios,480,16,23/08/2023
d6ce5e56-4a6b-440b-aad2-1d1d1d5ae892,Fone de Ouvido JBL,Áudio,331,2,08/12/2023
a432fded-5b87-4595-984c-1815d551950f,iPhone 14 Pro,Smartphones,7183,6,11/05/2023
225e4ad6-643d-404c-8ee1-f7d80a05c577,Mouse Razer,Acessórios,456,19,30/10/2023
c468c3d8-aa9b-434d-8f5b-5f67756aa2f4,iPhone 14 Pro,Smartphones,7597,7,27/10/2023
6429d48d-1041-48db-a578-93a5c0813d88,Samsung Galaxy S23,Smartphones,4381,2,26/05/2023
bf343717-1eae-48c4-9017-2587257d0570,Samsung Galaxy S23,Smartphones,4306,3,18/05/2023
2294e545-1179-45d8-ae75-e234a36ea718,Fone de Ouvido JBL,Áudio,330,18,20/12/2023
4eb05710-f544-4049-bd4f-f6d27b8520af,Samsung Galaxy S23,Smartphones,4183,4,17/07/2023
514f4bae-73f0-478e-835d-6977cb292f49,MacBook Air,Laptops,10560,9,26/05/2023
1a51ace5-d2e6-4290-9850-cb828eb3c00a,Câmera Sony,Fotografia,6638,8,08/05/2023
1026fae1-3788-48a0-b954-38ed563cf3ba,Smart TV LG 4K 55'',Eletrônicos,2928,10,13/07/2023
9780e79c-54ca-4839-825f-3403292d3ad8,Fone de Ouvido JBL,Áudio,323,1,26/05/2023
350ce9d0-39ae-4051-806e-25df535510ff,Fone de Ouvido JBL,Áudio,329,9,13/12/2023
b89bf4f6-485b-4b03-87f9-1b130b1f9e0c,Câmera Canon,Fotografia,8186,13,05/03/2023
f6ea8944-1ced-44af-9879-a3a2e6a5f976,Fone de Ouvido JBL,Áudio,353,18,28/02/2023
4b4bf4c2-f0a6-4923-859c-e9e15a51c2fc,Câmera Canon,Fotografia,8852,11,16/07/2023
8feab1c2-1b9e-467a-b027-e4597c73e007,iPhone 14 Pro,Smartphones,7338,2,30/09/2023
e383a916-f4ea-4c34-b4de-b5e70326824b,Fone de Ouvido JBL,Áudio,322,16,31/05/2023
e1cf6a2c-9ea8-4170-9b95-cbab3bc719e5,Notebook Dell,Laptops,4134,3,28/08/2023
7c167026-41c7-4372-9ac5-0924e00b3deb,Câmera Sony,Fotografia,6051,18,11/12/2023
32030fe1-171a-4a1c-868b-6b71f5e56c86,MacBook Air,Laptops,10167,1,11/05/2023
ade8a0d6-e473-4c7c-8908-ee172bfa1fd3,Câmera Canon,Fotografia,8368,17,03/12/2023
3cde418d-a5af-44c9-b3dc-83a5f8b35d50,Smart TV LG 4K 55'',Eletrônicos,2808,18,06/09/2023
6765104a-51ba-4ec6-8666-6f2d6dac0377,Caixa de Som JBL,Áudio,1787,14,23/04/2023
37e59b58-5c04-4bb4-ab3e-2bec51050271,iPhone 14 Pro,Smartphones,7097,10,15/06/2023
1503ab2c-2d7b-4b5e-974f-bedb1af3218f,MacBook Air,Laptops,10893,7,30/05/2023
0f3b475c-071a-42c4-8c29-a1317e1b371d,Mouse Razer,Acessórios,492,10,11/05/2023
f2f891dc-bb49-49f0-aed8-458d82e13ba2,Notebook Dell,Laptops,4602,16,16/09/2023
3d18becf-e301-4db5-b12d-313a5802bd83,Fone de Ouvido JBL,Áudio,314,5,20/05/2023
a96dc2f6-0c8f-4fa0-a6a1-c2705fe522c8,Samsung Galaxy S23,Smartphones,4304,12,05/02/2023
b9b8a78c-bca8-45e8-b13a-5e386f83f276,Câmera Canon,Fotografia,8691,14,21/06/2023
fc999483-5832-4732-a2fc-48855b3a828a,Notebook Dell,Laptops,4108,4,09/02/2023
abb48c3c-93a2-470a-bf6e-1629234b7558,Smart TV LG 4K 55'',Eletrônicos,2986,19,26/04/2023
2a0b1929-3d12-4392-ad84-d152d0b39c38,Notebook Dell,Laptops,4499,8,17/03/2023
5e6579d6-b616-478f-928c-b6e0bf89f854,Samsung Galaxy S23,Smartphones,4078,14,17/08/2023
66979e22-d52d-4f73-a791-3d7fc7adea5c,Fone de Ouvido JBL,Áudio,384,14,10/12/2023
6184313c-7b62-4a45-8b1c-4c51415686ba,Caixa de Som JBL,Áudio,1527,12,16/07/2023
5b773521-f90d-4b03-99f4-5833754effb8,Samsung Galaxy S23,Smartphones,4033,19,11/04/2023
5f275da0-67bf-464c-9d43-4fa86c87f44a,Caixa de Som JBL,Áudio,1592,18,11/05/2023
e360aff1-6784-4bf3-bb57-bd15af245032,Samsung Galaxy S23,Smartphones,4450,16,28/08/2023
349512f1-6e13-4ee2-a2a9-02ba3278d017,Teclado Mecânico Razer,Acessórios,602,19,16/06/2023
088ca3ff-d5e7-4f2b-8eba-ed31ed8db1e0,Mouse Razer,Acessórios,461,10,01/08/2023
0064fcfc-b6dc-4699-ab12-fadcdcd7e682,Teclado Mecânico Razer,Acessórios,682,2,06/04/2023
73a69804-9cba-4f54-a47b-90ce84639ffc,Teclado Mecânico Razer,Acessórios,558,10,04/07/2023
7ff719d7-1f35-4b9b-a9a8-cec4b3128d28,Teclado Mecânico Razer,Acessórios,526,15,18/06/2023
780bfaed-5ef5-43be-88c9-80e2bb96c68d,Mouse Razer,Acessórios,467,3,10/07/2023
837b203e-bfe6-4886-9750-0bd576003893,Smart TV LG 4K 55'',Eletrônicos,2691,14,01/01/2023
3a14f662-ead2-4197-a9f3-fbe656832e45,Teclado Mecânico Razer,Acessórios,581,10,25/03/2023
a1a20e6a-f78f-4ac3-b6bd-cc9afdc974ad,Mouse Razer,Acessórios,483,20,15/02/2023
6779002c-50ab-4f5d-8726-94457173c50d,iPhone 14 Pro,Smartphones,7027,20,31/10/2023
e027531b-77e5-4d93-a18f-80efd518b611,Smart TV LG 4K 55'',Eletrônicos,2836,14,24/09/2023
5bfb10c5-76e3-4f5e-bcea-ebeacfe18836,MacBook Air,Laptops,10708,15,13/08/2023
ece5f214-d55a-4f12-9f5a-56d8bb9d053a,Notebook Dell,Laptops,4049,2,20/01/2023
8eb52fc5-bfa2-4dfe-b1fa-9fbbf653eb83,Câmera Canon,Fotografia,8315,1,03/05/2023
c8d17d0d-57c6-4867-b4c2-5b6c2737b0e3,Mouse Razer,Acessórios,411,20,20/06/2023
d38bc2be-93e7-4d17-af3d-1d6679f67867,Caixa de Som JBL,Áudio,1743,3,08/11/2023
49d8a7b0-7681-4415-a794-ea2f3cefa5de,Smart TV LG 4K 55'',Eletrônicos,2750,3,09/09/2023
07946bab-9682-4ec4-be28-69bbade72c82,Caixa de Som JBL,Áudio,1623,6,05/02/2023
f9e30f0e-8d08-4fef-aa2b-be77621dc9b9,Câmera Sony,Fotografia,6650,2,17/04/2023
0236bdd7-8ce9-4b9f-8177-0a41c267d559,Notebook Dell,Laptops,4719,11,07/11/2023
1ce8a151-34d6-454b-a927-7184ac6bacc5,Caixa de Som JBL,Áudio,1621,3,19/03/2023
f1cc4409-6019-455f-b503-ca68fa46f9d6,Câmera Sony,Fotografia,6605,20,12/05/2023
b8d297d8-062d-40eb-92d3-a30e2c2780cb,Câmera Sony,Fotografia,6432,9,26/12/2023
8ef5dd89-bfb1-439e-931b-23e1ac02fe64,Notebook Dell,Laptops,4839,12,22/05/2023
75cf1fba-a964-4c5f-8656-98002e52d6f3,Notebook Dell,Laptops,4429,7,31/08/2023
078653d2-8132-4807-ab50-391b6926ab05,Teclado Mecânico Razer,Acessórios,617,5,02/03/2023
1c570536-05b1-4d83-9aed-9312e18e574f,Teclado Mecânico Razer,Acessórios,651,3,08/03/2023
e1279755-bd81-4b03-b10e-f2cd95324b0a,Câmera Sony,Fotografia,6431,9,14/10/2023
71fda07e-202d-494c-a2fe-de03735aeace,Câmera Sony,Fotografia,6188,1,09/02/2023
46b2fa44-3ba8-493c-aea7-83526dc8798c,MacBook Air,Laptops,10273,5,19/06/2023
157221d2-f495-426a-b406-92120a46bc13,Caixa de Som JBL,Áudio,1694,20,05/06/2023
fb507d72-0d4d-4388-bdc6-7692121dfca0,Câmera Sony,Fotografia,6434,15,25/07/2023
f7e3b2ce-b6b9-4522-b635-60463d8fff85,Samsung Galaxy S23,Smartphones,4096,9,07/04/2023
8d714657-214e-4a18-a8ab-eb2d956a2e86,Mouse Razer,Acessórios,483,18,04/02/2023
3cab41c6-af62-464b-bfe2-0651ce1b1c77,Mouse Razer,Acessórios,446,14,06/06/2023
26d5e217-f79a-42a0-b50e-0e249585badb,Smart TV LG 4K 55'',Eletrônicos,2884,14,29/05/2023
e8090dd6-62c0-4a82-baf6-e3ba8da633c3,Caixa de Som JBL,Áudio,1690,10,20/12/2023
1fcabade-c458-4288-8176-4b3af6cf856b,Smart TV LG 4K 55'',Eletrônicos,2727,14,26/03/2023
5b0ed618-db58-46a0-8503-8b9a2558611a,iPhone 14 Pro,Smartphones,7072,14,16/05/2023
28bf57fe-224a-4f05-915b-83defb9a18ea,Notebook Dell,Laptops,4570,16,24/10/2023
42ff868d-fc2c-41bc-b713-512145fd69b6,Câmera Canon,Fotografia,8650,10,03/04/2023
8e5e6f42-9b67-44e2-9fcf-6b69c78101f2,Notebook Dell,Laptops,4218,3,12/11/2023
76163753-daa9-4163-a27f-6218c8a35d64,Smart TV LG 4K 55'',Eletrônicos,2770,9,16/05/2023
e0f8c0e4-faf1-4151-b904-4cff02e85112,Câmera Sony,Fotografia,6176,7,06/07/2023
4cac4a7f-9731-4cec-a157-4843c55fd2b7,Caixa de Som JBL,Áudio,1995,8,12/05/2023
b6d6ed87-6d96-4847-aab8-0ff4934107fe,Fone de Ouvido JBL,Áudio,340,2,30/12/2023
6ea56d28-d0f6-4439-88a2-7370f03d9dd9,Teclado Mecânico Razer,Acessórios,604,15,16/07/2023
f74524bd-fce8-410a-a2ef-5c00be0c17dd,MacBook Air,Laptops,11863,10,12/06/2023
c8281435-b832-4d8b-b76d-9d7c9fce021b,Fone de Ouvido JBL,Áudio,355,1,07/12/2023
778d6ca3-da04-46ad-a28a-341760884f13,Samsung Galaxy S23,Smartphones,4202,13,22/11/2023
08390509-813e-4cc5-bfc3-c900e7f224e0,Câmera Sony,Fotografia,6512,8,10/02/2023
100f11f7-5eb5-4ce7-9585-45bb16c85366,MacBook Air,Laptops,11011,4,03/04/2023
c1235437-4c67-4b36-bec2-84a8bb24d524,Caixa de Som JBL,Áudio,1584,17,03/04/2023
afc854ba-ccbe-4ca3-be80-ef4397769e79,Câmera Canon,Fotografia,8039,13,03/07/2023
123515f0-2242-427e-a42f-23612f2280b3,Câmera Sony,Fotografia,6412,17,30/08/2023
650beefd-186b-489f-af8b-6c4a86198b57,Caixa de Som JBL,Áudio,1787,12,15/12/2023
03c6119a-9993-4eee-96b9-6c05f64cb427,Smart TV LG 4K 55'',Eletrônicos,2782,20,27/04/2023
7ce461b4-ee97-4f7c-bbba-a3c5b8ec143f,MacBook Air,Laptops,11369,12,17/05/2023
a4a8d4fd-3934-46c1-9437-423de8c3740b,Notebook Dell,Laptops,4352,15,15/12/2023
8d2e2eee-3e6d-4d54-89d7-d5df80263fb1,Caixa de Som JBL,Áudio,1840,12,14/04/2023
cabd6b69-9ef1-4490-804e-186b6eb69ed0,Samsung Galaxy S23,Smartphones,4394,11,07/06/2023
df8cf4f4-258a-440e-8eb7-3c03fce2c43a,Fone de Ouvido JBL,Áudio,336,14,14/10/2023
272fbc1f-b192-4566-8e2b-4db32b4d24db,Câmera Canon,Fotografia,8126,3,28/08/2023
78ef321d-865d-42fc-a9bc-40053c09cec8,MacBook Air,Laptops,11788,20,19/07/2023
434b83de-6acf-4a82-a929-233dad7905aa,Samsung Galaxy S23,Smartphones,4081,9,30/11/2023
aafd0707-4520-4532-a6f8-0e6746912245,Notebook Dell,Laptops,4509,15,10/06/2023
fb9fbddf-35c4-44bd-983f-8961706459a7,Câmera Sony,Fotografia,6406,16,08/01/2023
82ce4dfd-5d9f-4d11-bcfe-acb95862e1cd,Fone de Ouvido JBL,Áudio,317,13,29/10/2023
b410335c-fecb-42f6-9183-c2c66fa76b30,MacBook Air,Laptops,10665,7,13/12/2023
f5b84ec4-59ad-426e-9f16-e0a0020b3e61,MacBook Air,Laptops,10966,14,30/03/2023
aa4bf0fd-4dfa-4403-923c-7e11efacac3e,MacBook Air,Laptops,10329,7,04/04/2023
c6eae262-2180-49f6-b915-bb7793b4f719,Samsung Galaxy S23,Smartphones,4246,20,11/12/2023
c8dc96b0-e01d-47bb-b6b4-4db4f7cb7e0c,Teclado Mecânico Razer,Acessórios,682,17,30/09/2023
a87897b6-45d6-4881-b3dd-8e6c98f2b5ae,Câmera Sony,Fotografia,6580,19,11/04/2023
535cb48a-2067-49c3-9353-aa8c8cd83e4c,Samsung Galaxy S23,Smartphones,4492,14,27/09/2023
f29f0769-b9e1-4493-8e64-131667aa15ff,Câmera Canon,Fotografia,8031,8,19/04/2023
